Cos[phi],Cos[psi],
-0.6184358265612635,-0.74942968995548,
0.3528968154772466,0.16737274697663113,
-0.3866787705145879,-0.5857784077112408,
0.0432811132628652,0.6462638384477807,
0.4065979223152813,0.8380188252363432,
-0.5951314017714742,-0.6886457041592322,
-0.08021458168497318,0.5079082575071601,
-0.7979732972154756,-0.8031711407823042,
0.13424389008780888,0.5410552028249442,
0.24218268362711756,0.7459992630834954,
0.04844881938971992,0.43376602350682436,
0.37602049975589946,0.24625140613701987,
0.31367925453885265,0.48007039924396505,
-0.6990395791467097,-0.910055338365288,
0.06369627387171546,-0.9503475003854973,
-0.8027238105027821,-0.7578952787324593,
-0.9803573255885967,-0.9973590298133054,
0.4958391489238295,-0.6320698777970044,
0.0710465536360576,0.7780831069263354,
-0.42057666322514564,-0.8467600136252333,
-0.12895655860019853,0.7525827304433899,
-0.3220343755620656,-0.5075233246176214,
0.48249069540130285,0.05892829952514514,
-0.842743776731761,-0.9463112652720053,
-0.4858015326399685,-0.8527131106048556,
-0.7952195752480522,-0.9011905221242307,
-0.8626108048195028,-0.1566189133360204,
-0.705178913342442,-0.9337367051383022,
-0.9881802707622905,-0.9793500323380201,
0.19336795818583646,0.6967645957251711,
0.008588659655038711,-0.2771469614832397,
-0.8039191459060333,-0.8657809542867692,
-0.6562960956186741,-0.990851770397482,
-0.8517543688133857,-0.7533453569853787,
-0.9399788211214055,-0.9369042495565,
0.0587174803664005,-0.6233065447139198,
0.1082908513466094,0.5844238772220954,
0.31235647261396654,0.6054079032610789,
-0.6329756040372635,-0.9936839828098598,
-0.003056066763177035,0.266587438281871,
0.33432011828485364,0.3019472986373382,
0.42031220717862844,0.5362334547377625,
-0.7250979893387066,-0.9485946709159409,
-0.6098547336044271,-0.8566184792931428,
-0.5288383445159659,-0.4914510564603539,
0.15456899086473605,0.49931513453575516,
-0.8770455666942462,-0.9999225719726641,
0.13196574499969246,0.701066099316215,
0.21193717753894323,0.7488770741840639,
-0.900295981520993,-0.9973981798776165,
-0.7698675895544185,-0.9826225166779149,
-0.6582822680845037,-0.8495798415016838,
-0.8594510269679926,-0.9625357320906098,
-0.9337054636307536,-0.9962386839711831,
0.07483775235049792,0.6270009087671159,
-0.6377466856505618,-0.710074780487861,
-0.9440199494398256,-0.6035281098446649,
-0.9958001351960863,-0.8950277934246826,
0.3241370231192994,0.7009441194553225,
0.03449656842071827,0.3859350245227219,
0.3075459481073288,-0.17260647958405823,
-0.9111517267864381,-0.9384448008877204,
-0.8289204372852372,-0.998112355921123,
-0.8523847215823168,-0.8709051952445811,
0.0832082478617933,0.23175469474529323,
0.31973666082419333,0.6499376351985421,
0.35080074383249427,0.6313189574632513,
-0.5701258195629231,-0.9650576671466017,
-0.03291096564349971,0.03972196721500326,
0.07955695573480635,-0.49821537151313894,
0.3155827921355532,0.03951443609699238,
0.1987111378499905,0.5594157125722217,
-0.54522440475225,-0.7658312445597022,
-0.7991708799289017,-0.9791838602097241,
0.2003939996649865,0.29376005944695566,
-0.9217819702957359,-0.7994121141048455,
0.27881008998865126,0.5517346677326681,
0.4527241908053232,0.5276038628688404,
0.33216442434987165,0.24485221050261488,
0.015895789336645483,0.08039898905553185,
0.33948006508365497,0.46959330002958416,
-0.5957483685369619,-0.8799389510210976,
0.003162531332858844,-0.9017872735465411,
-0.08900033995850753,0.4588961346351199,
-0.6317181690942733,-0.9995244858808882,
-0.9402881270104189,-0.7382552385781747,
-0.7686297438007197,-0.8668445426683675,
0.08892037313008978,0.6410880422996758,
0.16899342800194847,0.7697996387863104,
-0.04749696684460295,0.6109938564572468,
0.07974833195066992,0.7765338015166584,
-0.16713356348973232,0.655373806203697,
0.2530522092233406,0.6514656902246485,
-0.9551389069243895,-0.8658333537302831,
0.31048730171059635,-0.3620801462430834,
-0.3728096439299304,-0.9363723454287446,
-0.0960837590700503,-0.28334589309322095,
-0.5289420315922242,-0.15624483960961325,
-0.09835757189070979,0.4976114466472113,
-0.5776154460537386,-0.6998752980244994,
-0.27174280069507656,-0.38584163607539695,
0.32488486965819113,0.9385062805667621,
0.1749302651956695,-0.376822510734267,
0.30227007119938476,-0.515172712080212,
-0.6159090058193584,-0.8962156063469596,
-0.13054176578341253,0.4181413714889969,
-0.9836344239584563,-0.9985676518633143,
0.21160114583802264,-0.5834845158087271,
0.29701158347606627,0.3145972191346909,
-0.20852623800051792,-0.16965223694270506,
0.19844770996794903,0.9077569791532389,
-0.07676079250752284,-0.10488776044625837,
0.1866029115807284,0.43473134220866666,
0.1394496305423995,-0.7192428007210878,
-0.833770206366964,-0.9283042314565624,
-0.9350857322097142,-0.841915990732804,
-0.8438974641113559,-0.8686833939857215,
0.06067224725158881,0.4244428068397754,
0.3068516775137784,0.964323082326091,
0.2860011262183458,0.19489688558710824,
0.1701716620934996,0.36378453433026564,
0.1303116198478667,0.7519007953657839,
-0.6721083816068353,-0.9949737627216669,
0.30078902586377776,0.8117687011014132,
0.1325297248263941,0.31962916757017157,
0.3420431042458301,0.8737280810379402,
0.052545107574228346,0.39654393213995626,
-0.9077335486361836,0.05071844245273845,
-0.9213347505254662,-0.9588445162317031,
0.12262459949401976,0.1380962606948259,
-0.9087924001330219,-0.999462300817839,
-0.29942382477021373,-0.7111554028619826,
-0.40445533285490504,-0.5121927738543921,
0.23271214792214917,0.6721342278753849,
-0.8841410233563869,-0.8053803108253598,
0.27448456557763645,0.7290928704610994,
0.042834723354313986,0.3622639792806663,
-0.8333845565879516,-0.9026604089633757,
0.12344386809995093,0.562556762881173,
-0.7995169583515015,-0.8777238497116895,
-0.8733304792491459,-0.9901168892059344,
0.08594207432598594,0.9246544064011488,
-0.601759266408812,-0.5555992564458535,
0.3879692647295252,0.31076103550831535,
0.23968416022573397,0.15637930187299162,
-0.02699347367278529,0.24023651356746978,
-0.23605806019449602,-0.8744419563903036,
0.3152681082813602,-0.6139683919605139,
-0.9496061668282672,-0.8590224483573055,
-0.7064770927295868,-0.8874375824046339,
-0.7781225739319375,-0.9474617944306628,
0.10598813115911755,0.34935550507670476,
0.20577379473652938,0.9574147875640713,
0.07187694718979279,0.346058108094152,
-0.11513999831294477,0.7978281122323925,
0.28570342066552606,0.8324399326214982,
0.21318726802042723,0.6316342808846169,
-0.8613189621566366,-0.8791167468618651,
0.06612413133423821,0.6622984222665,
0.23431927885335518,0.7230479307242346,
0.22747398230484236,-0.6600672256111623,
-0.7417885936173461,-0.9231766775042974,
0.0972407050975822,0.0915728767353135,
0.19211604519365255,0.9998778417703229,
-0.2870763155499314,-0.795695533768533,
-0.049184470195742964,0.8948151790949044,
0.2569556911717395,0.9991486777394081,
0.21636463914884912,-0.3572434003425758,
0.2671879201394124,0.33635243801630255,
0.2573874675324534,-0.7221587542123681,
0.20199080351646118,0.5611042726144376,
-0.08899164793971988,0.9881367805423162,
0.2635531761098304,0.4924584980235882,
-0.025074262506306608,-0.9446572753346831,
0.04807749748427252,0.8094630184441108,
0.05491184064289663,0.3411212270120267,
0.33226978113005745,0.8231869100627186,
-0.9272622916522539,-0.9136590043188096,
-0.9683309183759532,-0.8143890777734009,
0.18530474142095466,-0.8626108048195028,
0.1379043827359566,0.8491690003687388,
0.24725607425623294,0.5411740891651471,
-0.862778509622949,-0.9931970957244162,
-0.8939744227832348,-0.9140912473195966,
-0.12516180658006643,0.9725570289473443,
0.3835185373741622,0.9267864705339078,
-0.7019293287694528,-0.9588296482898272,
-0.9767247189162415,-0.6046269186333465,
0.04331249972922755,0.592717664098148,
-0.9114535457967402,-0.9631250091187562,
-0.6938041517675759,-0.964160263053185,
-0.32398346662679434,-0.6144366820460431,
-0.055854614512035154,-0.39782053314942434,
-0.9118695382744394,-0.9519638563113344,
0.15427756833928577,0.6527399192341146,
-0.5168919558584446,-0.9597611931107024,
-0.7842676988693893,-0.8872122245750944,
0.08006496614029086,0.6900036778217448,
0.022720486280690906,0.7270661544152537,
-0.9010618832154127,-0.9948258864935059,
0.12419378020410375,0.5980350820231074,
-0.8848575788553565,-0.882849247600257,
-0.9506836846186296,-0.8894801875319247,
-0.872581274278083,-0.9187774304291496,
-0.5646933543684168,-0.9556954547829559,
-0.6438832908337425,-0.8841084030833447,
-0.8561137883882377,-0.9880434275334036,
-0.7797752269605653,-0.9135170598419283,
-0.21635441521507862,0.9184491427492496,
-0.2783709173054795,-0.7519088498887246,
-0.23269856860038382,-0.7594870704863637,
-0.838347224991158,-0.9147623491674525,
-0.6796717787638449,-0.9506620289020525,
0.18842528707600895,-0.45288603063084415,
-0.7089924830779821,-0.5908169090934726,
0.19407170002668386,0.8329395914108426,
-0.9696462505162228,-0.9970057012141721,
0.25149675294505497,0.5637221196991304,
0.24370303357453707,0.8098287172049392,
-0.18640400565773574,-0.7226414949823025,
0.4353552320971473,0.8379073858855433,
-0.9082235339876168,-0.8609374214196085,
0.07101521706248962,0.7446296671698145,
0.5343848047203762,0.39237564565213495,
0.12514795373122187,0.22372814860521484,
0.055873783152784316,-0.8777823844319945,
0.06511924703131138,0.5447795479717985,
0.30997294435300515,0.6847748124764322,
-0.8943651390500288,-0.9519264385475755,
-0.44704107057889536,-0.9039109243808644,
-0.9645159574764558,-0.950168109811871,
-0.8927510137448708,-0.8755404300183371,
-0.7665042161160333,-0.8116555506962734,
-0.0256605044109256,-0.11610909370411944,
0.18735902714675087,0.7031304108600636,
-0.9310494474194699,-0.8586648389574802,
-0.7431915377951844,-0.9578826584840164,
-0.5298896614473791,-0.44266433258157717,
-0.41466147876311515,-0.9504940400050305,
-0.0739431388351087,0.9888792061012538,
-0.2646136990065851,-0.30855218360142633,
0.1832805294167985,0.5826649478408681,
-0.6191076555816553,-0.9076163535802106,
-0.809170848467822,-0.7682388336339794,
-0.8054216912076706,-0.9160550133987901,
-0.8686833939857215,-0.9495131238566163,
-0.2962915411793125,-0.8768862094151006,
-0.9049384902146813,-0.8930967483041979,
-0.6375853516834372,-0.9014702266666231,
0.07509881501277577,0.4414682681337234,
-0.9098092167476673,-0.8608486215097855,
0.427266341737942,0.9921657837440035,
0.38493652959942837,-0.7042254097068782,
0.2807923447347777,0.4068514393719722,
-0.717312026992161,-0.6637173621466799,
-0.8729561341718823,-0.8332398331920498,
-0.7013323922035011,-0.9999833129518452,
-0.2437335021875256,-0.6723280487824972,
-0.8767435448487373,-0.9699824644079013,
0.3390269220836309,0.22614980433694193,
0.13415914257335726,-0.5026276993880777,
-0.8956574311198087,-0.8993594719788711,
-0.8775649037187092,-0.9634015555554253,
0.12852385729361862,-0.8900378223037558,
0.14651639262217367,0.482574773647373,
0.1046812096318667,0.2997501970107699,
0.03719485674214706,0.8589169971137227,
-0.6143953710335258,-0.9999830090976745,
0.19708757867480803,-0.7578383452807368,
0.15293754215212674,0.6387772174567747,
0.28689240518144393,0.5280189392400465,
0.02271176188629342,0.35162762030653316,
0.1944534938562982,0.530801130771616,
-0.8566274841953483,-0.9894525970830345,
-0.7056737373603311,-0.9750951906851407,
-0.7935126864710544,-0.9444681703066499,
-0.6796589763844554,-0.9047750269596377,
-0.48735681122415087,-0.9380462724455313,
-0.7127609484023378,-0.9736028103820723,
0.05461732264952368,0.42728843357142576,
-0.9436508717401535,-0.660512884299036,
-0.029573782221981572,0.6204143661153906,
-0.8888332674917112,-0.8885691981136159,
-0.7408280433072956,-0.9314247002302216,
-0.8333266740833488,-0.9308455075040616,
-0.8418688977914865,-0.9737778058631857,
-0.9181354373918357,-0.8994891551931428,
0.6145509670697454,-0.4120233180128769,
-0.37352211600009744,-0.5823641963826395,
-0.9148116993208489,-0.7774643895708226,
0.2995154123556108,0.5033985178178347,
-0.6680273928896949,-0.6007551437677716,
0.35049672438683327,0.3774125199313056,
-0.8738910311011938,-0.9005313579259909,
-0.5222306741284354,0.8822501464083976,
-0.8664962579829752,-0.99967624509867,
-0.7607119263411405,-0.8783419823457649,
-0.5117579948333754,-0.96996123970357,
-0.9819521114220402,-0.8999690553585132,
-0.6423061629180593,-0.9066467945973371,
-0.5131218611344671,-0.9867539829405501,
-0.6860596538000193,-0.5232126874313221,
-0.8418312188223526,-0.8955409665614193,
-0.9386857272734558,-0.9779657911279521,
-0.964787323828813,-0.7735527109384426,
-0.424547104923175,0.5519355299058994,
-0.7851764427064272,-0.8983498267113174,
-0.796540470148086,-0.9116975167624376,
0.33711169013255615,-0.039690576063223695,
-0.8672097868806639,-0.6768759696826606,
-0.8708108273654168,-0.8494693518968474,
0.26549049297915006,0.6557019898913672,
-0.510272762163804,-0.9280054148492208,
-0.6141336955100845,-0.9190734476656556,
0.20389122300453463,0.5995852620612977,
0.1507673806965949,0.3487159993891957,
0.002319540495937344,0.24880991050834766,
-0.5989537192405263,-0.9744446078041749,
-0.9454333096543561,-0.8644503363809454,
-0.8535962606927402,-0.9313865840335454,
-0.24437667227025517,-0.6993889511278807,
-0.6626200482157376,-0.9985927540074452,
-0.973535044711134,-0.9525127889196219,
0.05533531079793839,0.5288072368537705,
-0.0859159912199851,0.5324877990103022,
0.1649580927392823,0.6622094959914638,
0.38293657640882617,0.42490420416475444,
0.19835704640584922,0.3814979494440813,
0.2261634052124554,-0.03977602966226177,
-0.1769988523761897,0.5822861582130451,
-0.2191650992426237,-0.6586763279008558,
-0.43030629562372696,-0.7352459187152138,
-0.7411093371369042,-0.8197822292052256,
0.17532205057427766,0.15640860736633438,
-0.7988665315483929,-0.7423033846162486,
0.4365223029312655,0.6918105371699441,
-0.6926217111204864,-0.7624312176383478,
0.2941320734203368,0.27937992180643995,
0.042791130130052285,0.6357360860906415,
-0.5310141130840712,-0.9807682518264088,
-0.8315083963954417,-0.6869480058197307,
0.4315158765219607,0.7310548632173495,
-0.7745692985443758,-0.7176524386228396,
-0.8422548706192574,-0.9647000463292535,
-0.8731178463508893,-0.9981813860104128,
-0.8840513072369959,-0.8787171574910247,
0.2092687059886056,0.7127609484023376,
-0.6193543362213386,-0.5205030328973829,
0.15468969448249548,0.7104495041775691,
-0.6873030596021708,0.011588726825953943,
-0.11538271588974,-0.7967514616671905,
-0.8975740748841899,-0.920395704847512,
-0.645057676598881,-0.46277006978850077,
-0.6417843094422021,-0.813527260975146,
-0.11664473591255073,0.33548116519244076,
0.010997097946947122,-0.5894783631276567,
0.31287040737843974,0.39016393019944395,
0.2458115690722788,0.25819522349740076,
-0.6201350881905424,-0.861779712176534,
0.049174010891645636,0.31757774085155316,
0.3929278196611393,0.3533213691868047,
0.26759322880919106,0.2753437422871559,
0.2257281553409954,0.8627740975540972,
-0.07605252005286522,0.5752593977237903,
0.23439732808086916,0.22228708319524723,
-0.8600393375907021,-0.8834550929363097,
-0.8238295060539873,-0.5580203208048299,
-0.4296759992350167,-0.9975433091877307,
-0.6352833071934597,-0.9287319231331911,
-0.727377633952754,-0.8851338709038924,
0.33724642627632073,0.8151753116956393,
-0.47504069948065447,-0.8234632865061253,
0.166310972625211,-0.17495432299147018,
-0.7968780099810583,-0.9937250449062712,
-0.3560204766645261,0.3955038243809935,
-0.019426037892696008,0.6988922938044833,
0.06282187343270353,0.6721962555784249,
0.08630027634815977,0.6761176191967794,
0.19308369359213814,0.5968174119142494,
0.19164499823361786,0.16221179341076844,
0.275347098015509,0.8455964781398699,
-0.2851865517397397,-0.6928105235487079,
-0.7474155724395205,-0.884458845165448,
0.19905836175775093,0.554607723478253,
0.12302818203449642,0.02020081193915472,
-0.14995985318481855,0.2771955929801588,
-0.8615937254797613,-0.9893385214801272,
-0.40316200355119675,-0.8489163450412264,
0.22877225420961383,0.18168291139879242,
-0.6234020766472267,-0.970405407043798,
-0.9811849864010481,-0.8556263476152227,
-0.8245806630414352,-0.8048005734055855,
-0.957127593852249,-0.9293324877761029,
0.3282056189192714,0.726283201508631,
-0.8196522721818126,-0.9057612013584593,
-0.20736535774089254,0.1325643234207904,
0.07425469391168611,0.30584319963048306,
-0.1183935699895238,0.8541649123945537,
0.5885150174337055,-0.20605047902136628,
0.29278894354387475,0.8391246506166335,
-0.03219575992637032,-0.4220012597420505,
0.02890735154562308,-0.6029295416890247,
-0.7488516274357797,-0.9272688262400985,
-0.8035037441565498,-0.9469581767745043,
-0.8621513382402668,-0.9000451299395099,
0.15002197424469776,0.8232176281967312,
-0.5869801209745203,-0.8910144476816526,
0.05038376767558013,0.49828952107291213,
0.08505173778423679,0.3554626208302597,
0.3310332244107916,0.9637963123363797,
0.2867486133457586,0.7231925952314187,
0.21449496999492199,0.7511489300399432,
-0.021134363608191695,0.03684428603107289,
0.18946390554012257,0.3973192745957858,
0.11572077531703388,-0.4404876615677307,
-0.8489347936049403,-0.9987613913517485,
0.21078569597613492,0.553766553352255,
-0.01044036990710271,-0.3706709102377879,
-0.8654576146082018,-0.9317419379433535,
-0.16029121880268848,-0.09248354823568444,
-0.842151359258867,-0.8770958700091338,
-0.46924039156072517,-0.9106043336663477,
0.28896329185789493,0.915111032102009,
0.5541065762571022,0.36001797607162167,
-0.8820281981734623,-0.9473612578811738,
-0.8754307853913725,-0.8665049702478393,
-0.13070096036070714,-0.8183202889025418,
-0.057884632058119355,0.649901820907531,
0.13506537113118045,0.16487202114888744,
-0.5639585157263979,-0.5887732140930064,
-0.7366992948609125,-0.8561408461378749,
0.002567376509231396,0.2751843413265883,
-0.7993177334622436,-0.7720573693090667,
-0.9607452666109128,-0.6882026385445543,
-0.21582614638225928,0.09532107641152311,
0.29315106165203225,0.6466752969932595,
0.2529137477163702,0.5049434722871894,
0.054613837200983485,0.3450934433669941,
-0.8915130804783471,-0.9968747373617319,
-0.9670814786255238,-0.8651426674243372,
0.4013403978691292,0.4942893472028486,
0.2228911309639464,0.32304212760033174,
-0.8754139129870109,-0.8321864618267919,
-0.9744563679592615,-0.9581978281773967,
-0.8624253365177698,-0.8232255550659294,
-0.9478351919037358,-0.8478260497014791,
0.003865894663712271,0.11396272080687136,
-0.8517360792926151,-0.9096280405716226,
-0.6705820033103052,-0.9458986388762675,
-0.91342473624127,-0.9058499395366097,
0.02084470278102607,0.4881186388548572,
-0.7431915377951844,-0.6858056507920934,
0.17036772420430646,0.41910190535234193,
-0.010805123137126888,0.9943386303359025,
0.17699198128247953,0.9797206357093844,
0.20240103062633139,0.47103343550432425,
0.4310450510039893,0.7537125266154896,
0.012248414411167849,0.775443950393533,
-0.7704687403087218,-0.9263972473847992,
-0.7290522551870021,-0.8303042059618935,
-0.8606709430239992,-0.7398424915926219,
0.16738995404206417,-0.698440267394773,
0.41058199404031087,0.8371301511983428,
-0.7836717747005765,-0.8459419601523255,
-0.6757574731457766,-0.8771964477830598,
0.06053984606139234,0.5406926061207827,
0.1649391570971571,0.26268431992788566,
0.499107950376903,-0.0909072038434926,
-0.21478646531359505,-0.9648699099102087,
-0.8992297095899973,-0.8314502187364042,
0.32408088517668193,0.11363673048392121,
-0.93884208409499,-0.9225448246467773,
-0.44150585279174515,-0.5990655238909792,
0.16306422872291493,0.24827400211067158,
-0.95686937723844,-0.9748312821799688,
-0.621284551128561,-0.706279428036229,
-0.12817594769401766,-0.8428095380134737,
0.09733276875277332,0.803670990462939,
0.2615086678264217,0.6845509227901128,
-0.04344153253037553,0.2081711763207169,
0.33256442885767934,0.19279941279092228,
-0.5968972324554215,-0.946890851189036,
0.32462735600447257,0.4665888770896419,
0.17569147188061401,0.6725670311032346,
-0.1793688625294468,-0.7956426737213831,
-0.990745471636959,-0.9911855067146725,
-0.6649175452325224,-0.7425606159726108,
0.1439468782145847,0.47895387177964416,
0.12756317305520093,0.6860342572604593,
-0.6040150655497523,-0.9943989829161785,
-0.519981342532799,-0.8612391449289389,
-0.8633250968452076,-0.8773807404291245,
-0.06337578214069187,-0.801368668000797,
0.13523138551532513,0.4179495256666999,
-0.01618024141361343,0.7218000914862199,
-0.4790289439057454,-0.9072349808865476,
-0.8391170557112794,-0.9999168221681619,
-0.3759655128697937,-0.8507560774964352,
-0.7208294029507936,-0.8361713032413332,
0.3637048715074637,0.8738791526424096,
